J,5,7,6/1/2016,0.14285714285714285
J,5,8,5/17/2016,0.875
J,5,8,5/19/2016,0.7222222222222222
J,5,8,5/24/2016,0.8421052631578947
J,5,8,5/26/2016,0.375
J,5,8,5/27/2016,0.3157894736842105
J,5,8,5/31/2016,0.4117647058823529
J,5,8,6/1/2016,0.5555555555555556
J,5,9,5/17/2016,0.2727272727272727
J,5,9,5/19/2016,0.47368421052631576
J,5,9,5/24/2016,0.2727272727272727
J,5,9,5/27/2016,0.8
J,5,9,5/31/2016,0.4375
J,5,9,6/1/2016,0.5
J,5,10,5/17/2016,
J,5,10,5/19/2016,
J,5,10,5/24/2016,0.09090909090909091
J,5,10,5/26/2016,0.47058823529411764
J,5,10,5/27/2016,0.6666666666666666
J,5,10,5/31/2016,0.42857142857142855
J,5,10,6/1/2016,0.6
J,5,11,5/17/2016,0.375
J,5,11,5/19/2016,0.4444444444444444
J,5,11,5/24/2016,0.34782608695652173
J,5,11,5/26/2016,0.5333333333333333
J,5,11,5/27/2016,1.0
J,5,11,5/31/2016,
J,5,11,6/1/2016,
J,6,1,5/17/2016,0.18181818181818182
J,6,1,5/19/2016,
J,6,1,5/24/2016,0.0
J,6,1,5/26/2016,
J,6,1,5/27/2016,
J,6,1,5/31/2016,
J,6,1,6/1/2016,
J,6,3,5/17/2016,0.29411764705882354
J,6,3,5/24/2016,0.7407407407407407
J,6,3,5/26/2016,0.5555555555555556
J,6,3,5/27/2016,1.0
J,6,3,5/31/2016,0.75
J,6,3,6/1/2016,0.25
J,6,4,5/17/2016,0.4
J,6,4,5/19/2016,0.5909090909090909
J,6,4,5/24/2016,0.8181818181818182
J,6,4,5/26/2016,
J,6,4,5/27/2016,0.0
J,6,4,5/31/2016,0.5555555555555556
J,6,4,6/1/2016,0.3333333333333333
J,6,5,5/17/2016,0.5
J,6,5,5/19/2016,0.52
J,6,5,5/24/2016,0.38461538461538464
J,6,5,5/26/2016,
J,6,5,5/27/2016,0.5833333333333334
J,6,5,5/31/2016,0.27586206896551724
J,6,5,6/1/2016,0.5333333333333333
J,6,6,5/17/2016,0.2727272727272727
J,6,6,5/19/2016,0.3273809523809524
J,6,6,5/24/2016,0.5383064516129032
J,6,6,5/26/2016,0.29791666666666666
J,6,6,5/27/2016,0.09583333333333333
J,6,6,5/31/2016,0.2403846153846154
J,6,6,6/1/2016,1.0
J,6,7,5/17/2016,
J,6,7,5/19/2016,0.26666666666666666
J,6,7,5/24/2016,0.5217391304347826
J,6,7,5/26/2016,0.26666666666666666
J,6,7,5/27/2016,0.14285714285714285
J,6,7,5/31/2016,0.05555555555555555
J,6,7,6/1/2016,0.0
J,6,12,5/17/2016,0.42857142857142855
J,6,12,5/19/2016,0.19230769230769232
J,6,12,5/24/2016,0.46153846153846156
J,6,12,5/26/2016,0.4
J,6,12,5/27/2016,0.4444444444444444
J,6,12,5/31/2016,0.5384615384615384
J,6,12,6/1/2016,0.16666666666666666
J,8,1,5/17/2016,0.3333333333333333
J,8,1,5/19/2016,0.6666666666666666
J,8,1,5/24/2016,
J,8,1,5/26/2016,0.8181818181818182
J,8,1,5/27/2016,1.0
J,8,1,5/31/2016,0.3333333333333333
J,8,1,6/1/2016,0.07692307692307693
J,8,1,6/3/2016,
J,8,3,5/17/2016,0.25
J,8,3,5/19/2016,0.4583333333333333
J,8,3,5/24/2016,0.2777777777777778
J,8,3,5/26/2016,0.3142857142857143
J,8,3,5/27/2016,0.6296296296296297
J,8,3,5/31/2016,0.25
J,8,3,6/1/2016,1.0
J,8,4,5/17/2016,0.3333333333333333
J,8,4,5/19/2016,0.46153846153846156
J,8,4,5/24/2016,0.4583333333333333
J,8,4,5/26/2016,0.5
J,8,4,5/27/2016,0.4
J,8,4,5/31/2016,0.5416666666666666
J,8,4,6/1/2016,0.375
J,8,5,5/17/2016,0.375
J,8,5,5/19/2016,0.5714285714285714
J,8,5,5/24/2016,0.2857142857142857
J,8,5,5/26/2016,0.3333333333333333
J,8,5,5/27/2016,1.0
J,8,5,5/31/2016,0.6666666666666666
J,8,5,6/1/2016,0.5
J,8,6,5/17/2016,0.3333333333333333
J,8,6,5/19/2016,0.625
J,8,6,5/24/2016,0.6470588235294118
J,8,6,5/26/2016,0.6666666666666666
J,8,6,5/27/2016,0.42857142857142855
J,8,6,5/31/2016,0.6666666666666666
J,8,6,6/1/2016,0.5
J,8,7,5/17/2016,0.14285714285714285
J,8,7,5/19/2016,0.3888888888888889
J,8,7,5/24/2016,0.44
